departure_date,companies,docket_number,docket_term,activity,gas_type,supplier,mode_of_transport,tanker,departure_port,country,volume_mmcf,u_s_contiguous,imo
2023-08-23T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Spetses,"Sabine Pass, LA",Netherlands,3579.15,Yes,9767950
2023-08-23T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Kite,"Cameron, LA",Japan,3044.62,Yes,9760782
2023-08-24T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,BW Lilac,"Cameron (Calcasieu Pass), LA",Netherlands,3643.4,Yes,9758076
2023-08-24T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,SM Seahawk,"Sabine Pass, LA",South Korea,3681.49,Yes,9761839
2023-08-24T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Diamond Gas Victoria,"Freeport, TX",South Korea,3686.45,Yes,9874466
2023-08-24T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Asterix I,"Cameron, LA",Spain,3477.71,Yes,9892298
2023-08-24T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,BW Brussels,"Corpus Christi, TX",France,3398.42,Yes,9368314
2023-08-25T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Energy Universe,"Sabine Pass, LA",Netherlands,3379.05,Yes,9758844
2023-08-26T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Maran Gas Apollonia,"Cove Point, MD",France,3234.52,Yes,9633422
2023-08-26T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Minerva Amorgos,"Cameron, LA",Finland,628.03,Yes,9885855
2023-08-26T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Clean Cajun,"Corpus Christi, TX",Thailand,4275.49,Yes,9886732
2023-08-26T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Minerva Amorgos,"Cameron, LA",Finland,2649.54,Yes,9885855
2023-08-26T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Posidonia,"Sabine Pass, LA",China,411.95,Yes,9633434
2023-08-26T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Diamond Gas Crystal,"Freeport, TX",Poland,3568.87,Yes,9874454
2023-08-26T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Posidonia,"Sabine Pass, LA",Thailand,3020.1,Yes,9633434
2023-08-27T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maria Energy,"Sabine Pass, LA",France,3382.69,Yes,9659725
2023-08-27T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Gaslog Windsor,"Freeport, TX",France,3697.56,Yes,9819650
2023-08-28T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Maran Gas Vergina,"Cameron, LA",Netherlands,3357.92,Yes,9732369
2023-08-28T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Kool Ice,"Freeport, TX",France,3198.7,Yes,9637325
2023-08-28T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Minerva Limnos,"Sabine Pass, LA",Japan,3583.49,Yes,9854375
2023-08-28T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Adriano Knutsen,"Corpus Christi, TX",Italy,3493.78,Yes,9831220
2023-08-29T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Iberica Knutsen,"Corpus Christi, TX",Spain,2944.78,Yes,9326603
2023-08-29T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Maran Gas Andros,"Cameron (Calcasieu Pass), LA",Germany,3473,Yes,9810379
2023-08-29T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Stena Crystal Sky,"Sabine Pass, LA",Netherlands,3688.31,Yes,9383900
2023-08-30T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Qogir,"Freeport, TX",China,2939.05,Yes,9851787
2023-08-30T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Qogir,"Freeport, TX",Indonesia,766.44,Yes,9851787
2023-08-30T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Cobia LNG,"Sabine Pass, LA",Taiwan,3657.27,Yes,9869306
2023-08-30T00:00:00Z,"Cameron LNG, LLC",2011-145-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Solaris,"Cameron, LA",South Korea,3214.43,Yes,9634098
2023-08-31T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Grazyna Gesicka,"Cameron (Calcasieu Pass), LA",Netherlands,606.53,Yes,9922988
2023-08-31T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Gaslog Warsaw,"Corpus Christi, TX",Spain,3727.84,Yes,9816763
2023-08-31T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Ribera del Duero Knutsen,"Sabine Pass, LA",Netherlands,3692.93,Yes,9477593
2023-08-31T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Huelva Knutsen,"Sabine Pass, LA",Chile,3065.02,Yes,9904209
2023-08-31T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Grazyna Gesicka,"Cameron (Calcasieu Pass), LA",Germany,2957.23,Yes,9922988
2023-09-01T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Diamond Gas Rose,"Cameron, LA",Japan,3513.49,Yes,9779238
2023-09-01T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Energy Atlantic,"Freeport, TX",France,3310.91,Yes,9649328
2023-09-01T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Barcelona Knutsen,"Sabine Pass, LA",Kuwait,3272.88,Yes,9401295
2023-09-02T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Castillo de Villalba,"Sabine Pass, LA",Spain,2934.68,Yes,9236418
2023-09-02T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Vivit Americas Lng,"Cove Point, MD",Netherlands,3666.85,Yes,9864667
2023-09-02T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Amberjack LNG,"Freeport, TX",Lithuania,3512.51,Yes,9845776
2023-09-02T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Kool Orca,"Corpus Christi, TX",Italy,3705.56,Yes,9870525
2023-09-02T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Ferrol Knutsen,"Elba Island, GA",Netherlands,1646.12,Yes,9918145
2023-09-03T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Energos Maria,"Corpus Christi, TX",Taiwan,3133.75,Yes,9320374
2023-09-03T00:00:00Z,"Cameron LNG, LLC",2011-145-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Heron,"Cameron, LA",South Korea,2962.05,Yes,9770440
2023-09-03T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Energy Endeavour,"Sabine Pass, LA",Poland,3600.83,Yes,9854624
2023-09-03T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Aristidis I,"Freeport, TX",Turkiye,3530.98,Yes,9862906
2023-09-03T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Stena Clear Sky,"Cameron (Calcasieu Pass), LA",Japan,3536.28,Yes,9413327
2023-09-04T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Flex Endeavour,"Sabine Pass, LA",China,3380.27,Yes,9762261
2023-09-05T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,LNG Endurance,"Cameron (Calcasieu Pass), LA",Germany,3478.39,Yes,9874492
2023-09-05T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Adamastos,"Corpus Christi, TX",Netherlands,3691.34,Yes,9879698
2023-09-05T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Grace Emilia,"Cove Point, MD",India,3627.05,Yes,9884174
2023-09-05T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Isabella,"Sabine Pass, LA",Lithuania,3646.68,Yes,9874820
2023-09-05T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Prism Agility,"Freeport, TX",South Korea,3522.36,Yes,9810549
2023-09-05T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,K. Mugungwha,"Sabine Pass, LA",South Korea,3222.74,Yes,9373010
2023-09-06T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Ithaca,"Sabine Pass, LA",Poland,3669.47,Yes,9892717
2023-09-06T00:00:00Z,"Southern LNG Company, L.L.C.",2012-54-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Seapeak Madrid,"Elba Island, GA",Colombia,2924.63,Yes,9259276
2023-09-07T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Cool Discoverer,"Corpus Christi, TX",Portugal,2948.93,Yes,9861031
2023-09-07T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Seapeak Vancouver,"Sabine Pass, LA",Brazil,3527.56,Yes,9721401
2023-09-07T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Flex Artemis,"Cameron, LA",Belgium,3693.63,Yes,9851634
2023-09-08T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,LNGSHIPS EMPRESS,"Sabine Pass, LA",Netherlands,3606.68,Yes,9875800
2023-09-08T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Orion Monet,"Corpus Christi, TX",Italy,3720.61,Yes,9888766
2023-09-08T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Rias Baixas Knutsen,"Cameron (Calcasieu Pass), LA",Germany,3380.48,Yes,9825568
2023-09-08T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Yiannis,"Freeport, TX",Singapore,3697.25,Yes,9879674
2023-09-09T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Adam LNG,"Sabine Pass, LA",France,3282.76,Yes,9501186
2023-09-09T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Minerva Chios,"Cameron, LA",Kuwait,3362.9,Yes,9877341
2023-09-10T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Malaga Knutsen,"Sabine Pass, LA",India,3559.91,Yes,9904182
2023-09-10T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,BW Tulip,"Corpus Christi, TX",Croatia,3402.56,Yes,9758064
2023-09-10T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Seapeak Magellan,"Cameron, LA",Taiwan,3322.18,Yes,9342487
2023-09-10T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Gui Ying,"Cameron (Calcasieu Pass), LA",Finland,3577.63,Yes,9878888
2023-09-11T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Neo Energy,"Cameron, LA",Japan,2899.41,Yes,9324277
2023-09-11T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-99-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,La Seine,"Corpus Christi, TX",Panama,3196.15,Yes,9845764
2023-09-11T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Global Energy,"Sabine Pass, LA",China,3581.34,Yes,9845013
2023-09-13T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Hoegh Giant,"Cameron, LA",Brazil,3033.58,Yes,9762962
2023-09-13T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Rioja Knutsen,"Corpus Christi, TX",France,3713.7,Yes,9721736
2023-09-13T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Cadiz Knutsen,"Sabine Pass, LA",Netherlands,2913.35,Yes,9246578
2023-09-13T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Kool Blizzard,"Sabine Pass, LA",India,3362.59,Yes,9635315
2023-09-13T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Diamond Gas Metropolis,"Cameron (Calcasieu Pass), LA",Germany,3666.05,Yes,9862487
2023-09-14T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Clean Copano,"Sabine Pass, LA",South Korea,4241.15,Yes,9886744
2023-09-15T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Energy Glory,"Cove Point, MD",Japan,3460.92,Yes,9752565
2023-09-15T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Minerva Kalymnos,"Corpus Christi, TX",Netherlands,3698.25,Yes,9869942
2023-09-15T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,BW Pavilion Aranda,"Freeport, TX",Italy,3628.84,Yes,9792606
2023-09-15T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Pelican,"Cameron, LA",Japan,3274.37,Yes,9759252
2023-09-15T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,BW Pavilion Leeara,"Sabine Pass, LA",France,3421.66,Yes,9640645
2023-09-15T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Amorgos,"Sabine Pass, LA",United Kingdom,3629.47,Yes,9887217
2023-09-15T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,New Frontier II,"Elba Island, GA",Jamaica,359.58,Yes,9936288
2023-09-15T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2013-69-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Maran Gas Leto,"Cameron (Calcasieu Pass), LA",Colombia,3692,Yes,9682576
2023-09-16T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,SM Bluebird,"Sabine Pass, LA",France,3666.9,Yes,9902914
2023-09-16T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,SK Resolute,"Freeport, TX",Greece,1967.97,Yes,9693173
2023-09-17T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Woodside Rees Withers,"Corpus Christi, TX",Netherlands,3697.7,Yes,9810367
2023-09-17T00:00:00Z,"Cameron LNG, LLC",2011-145-LNG,Long-Term,Exports,LNG,Various Suppliers,Vessel,LNG Abuja II,"Cameron, LA",Dominican Republic,3524.45,Yes,9690169
2023-09-17T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Flex Ranger,"Sabine Pass, LA",Jamaica,3673.85,Yes,9709025
2023-09-17T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,AVENIR ACHIEVEMENT,"Elba Island, GA",Jamaica,0.2,Yes,9886768
2023-09-18T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,HongKong Energy,"Cove Point, MD",Japan,2968.5,Yes,9250725
2023-09-18T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Maran Gas Apollonia,"Cameron (Calcasieu Pass), LA",Indonesia,488.88,Yes,9633422
2023-09-18T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Traiano Knutsen,"Corpus Christi, TX",Netherlands,3365.9,Yes,9854765
2023-09-18T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Elisa Larus,"Freeport, TX",Netherlands,3697.93,Yes,9852975
2023-09-18T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2013-69-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Maran Gas Apollonia,"Cameron (Calcasieu Pass), LA",Singapore,2951.43,Yes,9633422
2023-09-18T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Hyundai Ecopia,"Sabine Pass, LA",South Korea,3181.71,Yes,9372999
2023-09-19T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Sevilla Knutsen,"Cameron, LA",India,3158.54,Yes,9414632
2023-09-19T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,LNG Schneeweisschen,"Freeport, TX",Netherlands,2103.09,Yes,9771913
2023-09-19T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,La Mancha Knutsen,"Sabine Pass, LA",Colombia,3705.82,Yes,9721724
2023-09-19T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Bilbao Knutsen,"Elba Island, GA",Netherlands,3945.13,Yes,9236432
2023-09-20T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Gail Bhuwan,"Cove Point, MD",India,3741.96,Yes,9877145
2023-09-20T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,LNG Enterprise,"Freeport, TX",Italy,3681.98,Yes,9874480
2023-09-20T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Hector,"Sabine Pass, LA",Netherlands,3712.35,Yes,9682605
2023-09-20T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Bushu Maru,"Corpus Christi, TX",France,3700.79,Yes,9796793
2023-09-21T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Maran Gas Mystras,"Cameron, LA",Japan,3174.15,Yes,9658238
2023-09-21T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,BW Pavilion Vanda,"Cameron (Calcasieu Pass), LA",Japan,3452.64,Yes,9640437
2023-09-21T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Grace Freesia,"Freeport, TX",Japan,3403.2,Yes,9903920
2023-09-21T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Lindos,"Sabine Pass, LA",Belgium,3289.03,Yes,9627502
2023-09-22T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Seapeak Meridian,"Sabine Pass, LA",Lithuania,3507.05,Yes,9369904
2023-09-22T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Celsius Charlotte,"Corpus Christi, TX",France,3775.39,Yes,9878711
2023-09-22T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Castillo De Merida,"Sabine Pass, LA",Portugal,3186.45,Yes,9742807
2023-09-22T00:00:00Z,"Sabine Pass Liquefaction, LLC",2013-121-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Castillo De Merida,"Sabine Pass, LA",Spain,301.29,Yes,9742807
2023-09-23T00:00:00Z,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Celsius Copenhagen,"Freeport, TX",United Kingdom,3834.42,Yes,9864784
